N,P,K,temperature,humidity,ph,rainfall,label
14,45,21,26.04248776,52.33551107,9.087791491,68.25530502,mothbeans
31,52,24,27.09789235,44.14224185,7.01549122,45.09014413,mothbeans
26,43,20,30.48488991,54.83285411,4.780872891,34.19543248,mothbeans
24,55,16,27.03482685,53.13168861,9.212168548,32.74284335,mothbeans
10,50,21,25.52212496,57.1019405,7.800876217,37.6340841,mothbeans
29,50,18,26.75519196,54.69444348,3.98422469,54.63044898,mothbeans
16,57,23,28.2373587,43.32147245,6.135171784,52.95129082,mothbeans
25,43,23,31.45648517,57.29605411,7.317927011,40.20722115,mothbeans
19,44,17,30.14090314,55.92488284,9.506141344,31.76925469,mothbeans
10,59,17,29.13538015,48.51817829,3.546451251,41.46433101,mothbeans
36,59,25,26.72881648,44.16240713,6.279319286,51.38972925,mothbeans
33,54,16,28.76360567,53.79076805,5.525333767,32.27857344,mothbeans
13,44,18,31.5683821,51.00272022,5.130124694,54.85623816,mothbeans
32,50,20,26.46532867,60.30337512,8.018845468,35.47024416,mothbeans
7,50,16,26.96427271,53.07842522,6.125144431,32.84069254,mothbeans
21,50,16,27.74158645,50.23847342,6.275215158,52.58553238,mothbeans
12,56,25,29.47603653,42.15229982,5.582981256,53.89326256,mothbeans
38,53,19,30.5923409,55.19730602,4.221269669,51.640015,mothbeans
11,55,19,26.13729513,59.96378471,9.945805383,34.76702852,mothbeans
10,52,25,27.67711568,52.11951097,6.74128913,64.1341851,mothbeans
16,55,19,26.03036552,47.22010724,4.217417155,36.75594002,mothbeans
20,48,17,29.56192664,56.58426297,5.585620898,53.14344511,mothbeans
12,45,23,25.95239691,50.64073868,5.673089987,51.4040736,mothbeans
16,50,22,29.13369304,53.42179928,9.982450216,51.45679468,mothbeans
13,51,17,25.73707544,51.57158241,5.048631641,57.20782056,mothbeans
19,52,21,29.95107761,54.34094391,8.345929356,52.49617649,mothbeans
14,47,24,27.82214586,46.63280095,7.607992091,54.38627216,mothbeans
14,50,19,30.29538153,44.39426799,8.808416624,35.90145956,mothbeans
21,51,22,27.67126526,48.9262456,8.919135732,39.18927751,mothbeans
19,53,25,25.60644735,57.13573356,4.072048708,51.19218814,mothbeans
30,43,24,26.05865034,43.31862167,5.764618766,46.89399402,mothbeans
7,50,23,28.5527986,51.51652735,7.800125512,48.66152577,mothbeans
11,49,19,31.17867189,53.55407323,9.74129554,69.89278749,mothbeans
17,52,21,25.29358579,61.05005071,9.872030839,32.56592536,mothbeans
38,48,18,29.6205119,53.45803114,4.420756163,50.29472876,mothbeans
36,45,17,30.83355627,58.41183911,7.480568188,69.27822817,mothbeans
15,52,22,30.57646549,49.25413294,8.315222402,68.45127636,mothbeans
24,55,25,29.48714188,45.66473044,9.115731256,34.3010444,mothbeans
33,45,20,25.78948408,47.05791805,9.774746496,53.77326961,mothbeans
22,51,22,25.7956629,57.65062253,4.118167075,61.71312232,mothbeans
39,52,16,27.15784257,46.85880107,9.240634564,31.35649525,mothbeans
22,56,22,29.0593156,46.00032449,9.78239039,41.37366554,mothbeans
9,51,22,30.70602873,52.35080846,8.38305107,45.37517107,mothbeans
15,45,21,29.21092784,54.82437353,6.819527566,53.80175333,mothbeans
31,57,25,25.83350771,50.10819798,9.159171122,59.8043041,mothbeans
8,59,23,29.8466115,53.56746994,6.356593325,50.587259,mothbeans
13,52,16,29.11286528,43.31963559,5.893161318,68.42400001,mothbeans
32,57,20,25.51760002,57.31313996,8.723162362,57.06489546,mothbeans
22,44,24,27.47110256,51.87271268,9.426408884,36.5562725,mothbeans
32,50,25,25.16092648,47.59049414,9.829163716,57.28898155,mothbeans
32,58,16,29.51616929,46.14221769,4.918963638,61.81575873,mothbeans
30,50,18,28.0988456,50.86330985,4.8865436989999995,52.46386118,mothbeans
27,56,25,26.16006172,54.03582555,8.452145859,56.2495241,mothbeans
14,47,17,26.76027143,42.73360118,7.652482097,38.46589645,mothbeans
13,45,23,29.95069546,50.25516414,5.188588094,46.56728104,mothbeans
39,44,22,25.81583318,56.9144754,4.724733859,63.8082925,mothbeans
35,44,16,26.88318536,57.37625242,7.423369301,32.91776049,mothbeans
27,58,22,28.33458394,52.73287245,8.897504663,66.10110746,mothbeans
12,58,19,30.03478916,62.27029508,7.198040145,63.24444215,mothbeans
7,46,16,25.77179867,57.37829392,8.501036038,56.76042953,mothbeans
7,55,19,29.39124902,46.7170436,3.52633105,63.20319536,mothbeans
20,45,18,29.95319968,57.49161149,6.464520861,67.17269806,mothbeans
20,45,21,27.75010259,48.69276954,3.576022177,41.67588029,mothbeans
17,47,20,25.10222971,54.38956814,5.995456766,52.81619805,mothbeans
16,50,21,26.00798914,43.51152036,5.582728558,55.24605389,mothbeans
29,47,22,28.72971643,53.55477803,8.779812894,34.14677944,mothbeans
16,46,17,27.19130627,42.24686942,6.213782574,38.9880099,mothbeans
36,52,16,27.95017736,54.28018874,4.675843007,51.54560864,mothbeans
34,52,25,25.7655419,46.84915539,7.384379252,55.9759157,mothbeans
10,52,24,27.04227548,42.28526958,6.509104997,46.04436554,mothbeans
29,56,17,31.26287911,53.23148913,4.726484553,57.06725119,mothbeans
9,46,16,25.10222971,54.38956814,5.995456766,52.81619805,mothbeans
32,51,21,27.09949125,61.48527643,7.152915251,43.29431719,mothbeans
15,51,22,25.61123033,46.25787016,5.372662074,49.60531749,mothbeans
17,54,23,28.0988456,50.86330985,4.8865436989999995,52.46386118,mothbeans
15,49,21,25.29282527,51.06013565,4.998762839,63.52022567,mothbeans
20,55,16,27.75010259,48.69276954,3.576022177,41.67588029,mothbeans
34,58,18,25.72669051,59.72213747,5.978777895,45.30319408,mothbeans
32,57,23,28.70786292,55.22136781,5.692956396,31.26210779,mothbeans
15,43,25,27.24951185,50.31675514,7.022717703,47.14461935,mothbeans
27,45,18,29.47603653,42.15229982,5.582981256,53.89326256,mothbeans
29,52,25,29.68313751,48.62154361,8.21439862,69.49017545,mothbeans
28,50,24,31.08071377,55.961901,9.570618081,52.29345007,mothbeans
13,53,16,27.10109184,43.99152997,9.090861211,32.55803449,mothbeans
38,45,22,28.06562127,57.36716748,5.328930488,36.82390119,mothbeans
24,56,22,25.39663628,43.0987974,5.872310465,36.49375486,mothbeans
29,55,24,28.76122155,56.36349763,8.741569319,36.47720636,mothbeans
25,57,21,27.3835472,58.79225994,4.605805884,50.26578707,mothbeans
27,59,16,29.48714188,45.66473044,9.115731256,34.3010444,mothbeans
38,51,18,31.0051182,63.75406907,8.098498384,52.57942554,mothbeans
31,52,24,27.93493345,42.36325369,6.924728719,57.12521677,mothbeans
36,48,20,28.3926777,52.51769818,7.443138883,40.00911817,mothbeans
14,50,19,29.21092784,54.82437353,6.819527566,53.80175333,mothbeans
9,44,25,30.2125143,50.2054632,8.197929207,63.77431667,mothbeans
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
34,47,19,27.31372793,85.44815232,6.5687954039999985,53.15223123,mungbean
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
10,37,22,28.7275267,89.12760359,7.0697478139999985,58.52974279,mungbean
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
55,78,21,33.39438752,62.93692886,6.6028882489999985,63.57445989,blackgram
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
